  node     xx        yy       zz         ux            uy          uz         dx            dy          dz
 79805    -23952.7   20783.9   0      0.00177358   0.0128793   0.00996964      0.00177358   0.0128793   0.00996964
 80795    -23955.2   20180.9   0      0.00283721   0.0118089   0.0102326      0.00283721   0.0118089   0.0102326
 82604    -23956.2   19578.3   0      0.00399253   0.0106924   0.0104842      0.00399253   0.0106924   0.0104842
 83756    -23956.5   18975.8   0      0.00523841   0.00953399   0.0107204      0.00523841   0.00953399   0.0107204
 79329    -23956.6   18373.5   0      0.00658089   0.00833326   0.01094      0.00658089   0.00833326   0.01094
 88391    -23956.6   17771.1   0      0.0080181   0.007096   0.0111363      0.0080181   0.007096   0.0111363
 88390    -23956.6   17168.7   0      0.00955701   0.0058294   0.0113052      0.00955701   0.0058294   0.0113052
 87988    -23956.6   16566.3   0      0.0111926   0.0045403   0.0114483      0.0111926   0.0045403   0.0114483
 87596    -23956.6   15963.9   0      0.0129217   0.00323719   0.0115637      0.0129217   0.00323719   0.0115637
 87787    -23956.6   15361.5   0      0.0147433   0.00192615   0.0116469      0.0147433   0.00192615   0.0116469
 87439    -23956.6   14759.1   0      0.0166464   0.000620581   0.0116926      0.0166464   0.000620581   0.0116926
 87458    -23956.6   14156.7   0      0.0186261   -0.000672316   0.0117065      0.0186261   -0.000672316   0.0117065
 87284    -23956.6   13554.2   0      0.02067   -0.00194169   0.0116799      0.02067   -0.00194169   0.0116799
 87609    -23956.6   12951.8   0      0.0227675   -0.00317144   0.0116062      0.0227675   -0.00317144   0.0116062
 87610    -23956.6   12349.4   0      0.0249079   -0.00435245   0.0114896      0.0249079   -0.00435245   0.0114896
 87841    -23956.6   11747   0      0.0270695   -0.00547302   0.0113295      0.0270695   -0.00547302   0.0113295
 87686    -23956.6   11144.6   0      0.029235   -0.00652573   0.011126      0.029235   -0.00652573   0.011126
 86966    -23956.6   10542.2   0      0.0313775   -0.00749774   0.0108754      0.0313775   -0.00749774   0.0108754
 86965    -23956.6   9939.79   0      0.0334804   -0.00837742   0.0105785      0.0334804   -0.00837742   0.0105785
 87759    -23956.6   9337.38   0      0.0355192   -0.00915804   0.0102392      0.0355192   -0.00915804   0.0102392
 87760    -23956.6   8734.97   0      0.037467   -0.00983416   0.00985793      0.037467   -0.00983416   0.00985793
 87949    -23956.6   8132.56   0      0.0392963   -0.0104018   0.00943626      0.0392963   -0.0104018   0.00943626
 87948    -23956.6   7530.15   0      0.0409842   -0.010861   0.00898104      0.0409842   -0.010861   0.00898104
 87983    -23956.6   6927.74   0      0.042501   -0.0112071   0.00849499      0.042501   -0.0112071   0.00849499
 87862    -23956.6   6325.33   0      0.0438224   -0.0114485   0.00798276      0.0438224   -0.0114485   0.00798276
 87863    -23956.6   5722.92   0      0.0449271   -0.011591   0.00745377      0.0449271   -0.011591   0.00745377
 88039    -23956.6   5120.51   0      0.0457887   -0.0116412   0.00691222      0.0457887   -0.0116412   0.00691222
 87814    -23956.6   4518.1   0      0.046391   -0.0116137   0.00635882      0.046391   -0.0116137   0.00635882
 87815    -23956.6   3915.69   0      0.0467267   -0.0115164   0.00580343      0.0467267   -0.0115164   0.00580343
 81686    -23956.6   3313.28   0      0.0467858   -0.0113657   0.00525259      0.0467858   -0.0113657   0.00525259
 87762    -23956.6   2710.87   0      0.0465634   -0.0111823   0.00471061      0.0465634   -0.0111823   0.00471061
 87763    -23956.6   2108.46   0      0.046055   -0.010973   0.00418379      0.046055   -0.010973   0.00418379
 88033    -23956.6   1506.05   0      0.0452703   -0.0107655   0.00367629      0.0452703   -0.0107655   0.00367629
 87913    -23956.6   903.641   0      0.04422   -0.0105704   0.00319217      0.04422   -0.0105704   0.00319217
 87914    -23956.6   301.231   0      0.0429157   -0.0103957   0.00274078      0.0429157   -0.0103957   0.00274078
 85866    -23956.6   -301.178   0      0.0413693   -0.0102742   0.00232225      0.0413693   -0.0102742   0.00232225
 86097    -23956.6   -903.588   0      0.0396067   -0.0102077   0.00193643      0.0396067   -0.0102077   0.00193643
 77478    -23956.6   -1506   0      0.037659   -0.0102074   0.00158703      0.037659   -0.0102074   0.00158703
 86134    -23956.6   -2108.41   0      0.0355361   -0.0102903   0.0012664      0.0355361   -0.0102903   0.0012664
 87935    -23956.6   -2710.82   0      0.033276   -0.0104465   0.000977722      0.033276   -0.0104465   0.000977722
 87942    -23956.6   -3313.23   0      0.03091   -0.010688   0.000725994      0.03091   -0.010688   0.000725994
 87906    -23956.6   -3915.64   0      0.0284493   -0.011019   0.000501371      0.0284493   -0.011019   0.000501371
 80135    -23956.6   -4518.05   0      0.0259334   -0.0114336   0.000303959      0.0259334   -0.0114336   0.000303959
 86613    -23956.6   -5120.46   0      0.0233928   -0.0119291   0.000132354      0.0233928   -0.0119291   0.000132354
 87893    -23956.6   -5722.87   0      0.0208372   -0.0125037   -1.72578e-05      0.0208372   -0.0125037   -1.72578e-05
 87889    -23956.6   -6325.27   0      0.0182998   -0.0131514   -0.00014836      0.0182998   -0.0131514   -0.00014836
 86439    -23956.6   -6927.68   0      0.0158005   -0.0138564   -0.000264308      0.0158005   -0.0138564   -0.000264308
 86440    -23956.6   -7530.09   0      0.0133565   -0.0146164   -0.000366976      0.0133565   -0.0146164   -0.000366976
 87124    -23956.6   -8132.5   0      0.0109875   -0.0154221   -0.000456038      0.0109875   -0.0154221   -0.000456038
 87846    -23956.6   -8734.91   0      0.00870634   -0.0162591   -0.000534288      0.00870634   -0.0162591   -0.000534288
 87865    -23956.6   -9337.32   0      0.0065184   -0.0171232   -0.000603145      0.0065184   -0.0171232   -0.000603145
 87706    -23956.6   -9939.73   0      0.00443923   -0.0180027   -0.000664319      0.00443923   -0.0180027   -0.000664319
 87661    -23956.6   -10542.1   0      0.00247252   -0.0188895   -0.00072012      0.00247252   -0.0188895   -0.00072012
 87663    -23956.6   -11144.6   0      0.000618752   -0.0197791   -0.000774643      0.000618752   -0.0197791   -0.000774643
 87666    -23956.6   -11747   0      -0.00111638   -0.0206587   -0.000828454      -0.00111638   -0.0206587   -0.000828454
 87544    -23956.6   -12349.4   0      -0.00272851   -0.0215211   -0.000881435      -0.00272851   -0.0215211   -0.000881435
 87548    -23956.6   -12951.8   0      -0.00422394   -0.0223637   -0.000937341      -0.00422394   -0.0223637   -0.000937341
 87585    -23956.6   -13554.2   0      -0.00559664   -0.0231754   -0.000992895      -0.00559664   -0.0231754   -0.000992895
 87583    -23956.6   -14156.6   0      -0.00685267   -0.0239536   -0.00104846      -0.00685267   -0.0239536   -0.00104846
 87481    -23956.6   -14759   0      -0.00799719   -0.0246957   -0.00110334      -0.00799719   -0.0246957   -0.00110334
 87483    -23956.6   -15361.4   0      -0.00903006   -0.0253967   -0.00115924      -0.00903006   -0.0253967   -0.00115924
 87436    -23956.6   -15963.8   0      -0.00995838   -0.0260557   -0.00121688      -0.00995838   -0.0260557   -0.00121688
 87319    -23956.6   -16566.2   0      -0.0107889   -0.0266701   -0.00127644      -0.0107889   -0.0266701   -0.00127644
 87326    -23956.6   -17168.6   0      -0.0115245   -0.0272383   -0.00133707      -0.0115245   -0.0272383   -0.00133707
 87338    -23956.6   -17771.1   0      -0.0121732   -0.0277599   -0.00139953      -0.0121732   -0.0277599   -0.00139953
 87256    -23956.6   -18373.5   0      -0.0127352   -0.0282317   -0.00146086      -0.0127352   -0.0282317   -0.00146086
 87194    -23956.6   -18975.9   0      -0.0132186   -0.028657   -0.00152133      -0.0132186   -0.028657   -0.00152133
 84302    -23956.6   -19578.3   0      -0.0136308   -0.029036   -0.00158161      -0.0136308   -0.029036   -0.00158161
 84304    -23956.6   -20180.7   0      -0.0139744   -0.0293673   -0.00164048      -0.0139744   -0.0293673   -0.00164048
 86672    -23956.6   -20783.1   0      -0.0142571   -0.0296546   -0.00169819      -0.0142571   -0.0296546   -0.00169819
 89738    -23956.6   -21385.5   0      -0.0144823   -0.0298977   -0.00175652      -0.0144823   -0.0298977   -0.00175652
 74067    -23958.3   -21989.3   0      -0.0146536   -0.0300959   -0.0018135      -0.0146536   -0.0300959   -0.0018135
 70630    -23961.4   -22596   0      -0.0147746   -0.0302505   -0.00186698      -0.0147746   -0.0302505   -0.00186698
 70633    -23960.4   -23203.2   0      -0.0148576   -0.0303773   -0.00191919      -0.0148576   -0.0303773   -0.00191919
 74262    -23902.5   -23877.5   0      -0.014939   -0.0305824   -0.00198378      -0.014939   -0.0305824   -0.00198378
 77509    -23227.5   -23909.4   0      -0.0153904   -0.0318811   -0.00212928      -0.0153904   -0.0318811   -0.00212928
 75670    -22607   -23912.2   0      -0.0158056   -0.0331198   -0.00226029      -0.0158056   -0.0331198   -0.00226029
 77791    -21992.6   -23935.6   0      -0.0162095   -0.0343851   -0.00238871      -0.0162095   -0.0343851   -0.00238871
 78420    -21387.6   -23947.1   0      -0.0165991   -0.0356699   -0.00251357      -0.0165991   -0.0356699   -0.00251357
 79078    -20783.9   -23952.7   0      -0.0169762   -0.0369891   -0.0026377      -0.0169762   -0.0369891   -0.0026377
 79478    -20180.9   -23955.2   0      -0.0173407   -0.0383459   -0.00276093      -0.0173407   -0.0383459   -0.00276093
 80957    -19578.3   -23956.2   0      -0.0176911   -0.0397369   -0.00288407      -0.0176911   -0.0397369   -0.00288407
 82627    -18975.8   -23956.5   0      -0.0180236   -0.0411612   -0.00300673      -0.0180236   -0.0411612   -0.00300673
 83678    -18373.5   -23956.6   0      -0.0183376   -0.0426179   -0.00312791      -0.0183376   -0.0426179   -0.00312791
 85780    -17771.1   -23956.6   0      -0.0186288   -0.0441032   -0.00324591      -0.0186288   -0.0441032   -0.00324591
 87141    -17168.7   -23956.6   0      -0.0188946   -0.0456154   -0.00335931      -0.0188946   -0.0456154   -0.00335931
 78414    -16566.3   -23956.6   0      -0.0191323   -0.0471503   -0.0034682      -0.0191323   -0.0471503   -0.0034682
 78418    -15963.9   -23956.6   0      -0.0193369   -0.048703   -0.00357234      -0.0193369   -0.048703   -0.00357234
 87379    -15361.5   -23956.6   0      -0.0195062   -0.0502691   -0.00367023      -0.0195062   -0.0502691   -0.00367023
 87308    -14759.1   -23956.6   0      -0.0196364   -0.0518437   -0.00376089      -0.0196364   -0.0518437   -0.00376089
 87360    -14156.7   -23956.6   0      -0.0197258   -0.0534224   -0.00384512      -0.0197258   -0.0534224   -0.00384512
 87361    -13554.2   -23956.6   0      -0.0197699   -0.0549967   -0.00392126      -0.0197699   -0.0549967   -0.00392126
 87524    -12951.8   -23956.6   0      -0.0197649   -0.0565589   -0.00398993      -0.0197649   -0.0565589   -0.00398993
 87490    -12349.4   -23956.6   0      -0.0197103   -0.0581062   -0.00405054      -0.0197103   -0.0581062   -0.00405054
 80095    -11747   -23956.6   0      -0.0196028   -0.0596299   -0.00409954      -0.0196028   -0.0596299   -0.00409954
 87603    -11144.6   -23956.6   0      -0.0194413   -0.0611214   -0.00413945      -0.0194413   -0.0611214   -0.00413945
 87657    -10542.2   -23956.6   0      -0.0192231   -0.0625687   -0.00416878      -0.0192231   -0.0625687   -0.00416878
 87882    -9939.79   -23956.6   0      -0.0189454   -0.0639654   -0.00418773      -0.0189454   -0.0639654   -0.00418773
 86597    -9337.38   -23956.6   0      -0.0186111   -0.065303   -0.00419459      -0.0186111   -0.065303   -0.00419459
 86824    -8734.97   -23956.6   0      -0.0182191   -0.0665729   -0.00418989      -0.0182191   -0.0665729   -0.00418989
 87875    -8132.56   -23956.6   0      -0.0177689   -0.0677634   -0.00417152      -0.0177689   -0.0677634   -0.00417152
 87921    -7530.15   -23956.6   0      -0.0172618   -0.0688677   -0.00413972      -0.0172618   -0.0688677   -0.00413972
 87922    -6927.74   -23956.6   0      -0.0166976   -0.0698779   -0.00409692      -0.0166976   -0.0698779   -0.00409692
 88026    -6325.33   -23956.6   0      -0.0160819   -0.0707844   -0.00404094      -0.0160819   -0.0707844   -0.00404094
 88024    -5722.92   -23956.6   0      -0.015418   -0.071577   -0.0039719      -0.015418   -0.071577   -0.0039719
 88050    -5120.51   -23956.6   0      -0.0147065   -0.0722503   -0.00388915      -0.0147065   -0.0722503   -0.00388915
 88070    -4518.1   -23956.6   0      -0.0139532   -0.0727961   -0.00379173      -0.0139532   -0.0727961   -0.00379173
 88163    -3915.69   -23956.6   0      -0.0131618   -0.0732093   -0.00368222      -0.0131618   -0.0732093   -0.00368222
 88194    -3313.28   -23956.6   0      -0.012338   -0.0734848   -0.00355957      -0.012338   -0.0734848   -0.00355957
 81452    -2710.87   -23956.6   0      -0.0114872   -0.0736206   -0.00342309      -0.0114872   -0.0736206   -0.00342309
 88189    -2108.46   -23956.6   0      -0.010615   -0.073613   -0.00327524      -0.010615   -0.073613   -0.00327524
 86121    -1506.05   -23956.6   0      -0.00972795   -0.0734641   -0.00311762      -0.00972795   -0.0734641   -0.00311762
 88225    -903.641   -23956.6   0      -0.00883254   -0.0731689   -0.00294789      -0.00883254   -0.0731689   -0.00294789
 88242    -301.231   -23956.6   0      -0.00793451   -0.0727316   -0.00276851      -0.00793451   -0.0727316   -0.00276851
 88239    301.178   -23956.6   0      -0.00704307   -0.0721569   -0.00258221      -0.00704307   -0.0721569   -0.00258221
 86058    903.588   -23956.6   0      -0.00616314   -0.0714406   -0.00238592      -0.00616314   -0.0714406   -0.00238592
 88426    1506   -23956.6   0      -0.00530026   -0.0705894   -0.00218204      -0.00530026   -0.0705894   -0.00218204
 88210    2108.41   -23956.6   0      -0.00445804   -0.069616   -0.00197272      -0.00445804   -0.069616   -0.00197272
 88211    2710.82   -23956.6   0      -0.00364499   -0.06852   -0.00175658      -0.00364499   -0.06852   -0.00175658
 88217    3313.23   -23956.6   0      -0.00286815   -0.0673105   -0.00153533      -0.00286815   -0.0673105   -0.00153533
 87972    3915.64   -23956.6   0      -0.00212677   -0.0659939   -0.00130851      -0.00212677   -0.0659939   -0.00130851
 88280    4518.05   -23956.6   0      -0.00142579   -0.0645797   -0.00107508      -0.00142579   -0.0645797   -0.00107508
 88082    5120.46   -23956.6   0      -0.000769352   -0.0630814   -0.000841065      -0.000769352   -0.0630814   -0.000841065
 88085    5722.87   -23956.6   0      -0.000159091   -0.0615072   -0.000604442      -0.000159091   -0.0615072   -0.000604442
 88169    6325.27   -23956.6   0      0.000400429   -0.0598676   -0.000366113      0.000400429   -0.0598676   -0.000366113
 88181    6927.68   -23956.6   0      0.000909408   -0.0581706   -0.000128042      0.000909408   -0.0581706   -0.000128042
 86986    7530.09   -23956.6   0      0.00136777   -0.0564297   0.000109764      0.00136777   -0.0564297   0.000109764
 86987    8132.5   -23956.6   0      0.00177404   -0.054651   0.000347192      0.00177404   -0.054651   0.000347192
 87202    8734.91   -23956.6   0      0.00213108   -0.0528451   0.00058097      0.00213108   -0.0528451   0.00058097
 88009    9337.32   -23956.6   0      0.00243943   -0.0510229   0.000813497      0.00243943   -0.0510229   0.000813497
 79232    9939.73   -23956.6   0      0.00269944   -0.0491927   0.00104222      0.00269944   -0.0491927   0.00104222
 79028    10542.1   -23956.6   0      0.00291322   -0.0473615   0.00126736      0.00291322   -0.0473615   0.00126736
 79029    11144.6   -23956.6   0      0.00308215   -0.0455402   0.00148795      0.00308215   -0.0455402   0.00148795
 87587    11747   -23956.6   0      0.00321068   -0.0437341   0.00170433      0.00321068   -0.0437341   0.00170433
 87476    12349.4   -23956.6   0      0.00330039   -0.0419518   0.00191444      0.00330039   -0.0419518   0.00191444
 87477    12951.8   -23956.6   0      0.00335434   -0.0401997   0.00211771      0.00335434   -0.0401997   0.00211771
 87679    13554.2   -23956.6   0      0.00337459   -0.0384785   0.00231501      0.00337459   -0.0384785   0.00231501
 87625    14156.6   -23956.6   0      0.00336473   -0.0367948   0.00250502      0.00336473   -0.0367948   0.00250502
 87626    14759   -23956.6   0      0.00332855   -0.0351539   0.00268787      0.00332855   -0.0351539   0.00268787
 87448    15361.4   -23956.6   0      0.00326778   -0.0335583   0.00286272      0.00326778   -0.0335583   0.00286272
 87449    15963.8   -23956.6   0      0.00318507   -0.0320093   0.00302964      0.00318507   -0.0320093   0.00302964
 87479    16566.2   -23956.6   0      0.00308547   -0.0305088   0.00318871      0.00308547   -0.0305088   0.00318871
 87315    17168.6   -23956.6   0      0.00296978   -0.02906   0.00333917      0.00296978   -0.02906   0.00333917
 87317    17771.1   -23956.6   0      0.00284165   -0.0276635   0.00348097      0.00284165   -0.0276635   0.00348097
 87265    18373.5   -23956.6   0      0.00270333   -0.0263206   0.00361369      0.00270333   -0.0263206   0.00361369
 87266    18975.9   -23956.6   0      0.00255611   -0.0250314   0.00373777      0.00255611   -0.0250314   0.00373777
 87267    19578.3   -23956.6   0      0.00240306   -0.023796   0.00385374      0.00240306   -0.023796   0.00385374
 87187    20180.7   -23956.6   0      0.00224481   -0.0226123   0.00396043      0.00224481   -0.0226123   0.00396043
 73229    20783.1   -23956.6   0      0.00208298   -0.0214823   0.00405897      0.00208298   -0.0214823   0.00405897
 89490    21383.8   -23957.8   0      0.0019198   -0.0204052   0.00415015      0.0019198   -0.0204052   0.00415015
 83787    21983   -23953.5   0      0.00175643   -0.0193782   0.00423527      0.00175643   -0.0193782   0.00423527
 70641    22593   -23930.6   0      0.00158658   -0.0183806   0.00431687      0.00158658   -0.0183806   0.00431687
 70635    23214.5   -23924.4   0      0.00141814   -0.0174141   0.00439065      0.00141814   -0.0174141   0.00439065
 75678    23479.9   -23460.3   0      0.00119854   -0.0168494   0.00460014      0.00119854   -0.0168494   0.00460014
 78986    23437.1   -22933.9   0      0.00102122   -0.0167024   0.00480694      0.00102122   -0.0167024   0.00480694
 84062    23426.3   -22323.7   0      0.000787865   -0.0164519   0.00506383      0.000787865   -0.0164519   0.00506383
 77576    23423.3   -21708.3   0      0.000526938   -0.0161591   0.00532943      0.000526938   -0.0161591   0.00532943
 73564    23426.6   -21095.3   0      0.00024317   -0.0158312   0.00560556      0.00024317   -0.0158312   0.00560556
 73561    23430.1   -20486.9   0      -6.2695e-05   -0.01548   0.00588842      -6.2695e-05   -0.01548   0.00588842
 78741    23432.5   -19881.5   0      -0.000392727   -0.0151074   0.00617931      -0.000392727   -0.0151074   0.00617931
 80018    23433.8   -19277.9   0      -0.00074621   -0.0147117   0.00647844      -0.00074621   -0.0147117   0.00647844
 81602    23434.5   -18675   0      -0.0011232   -0.0142923   0.00678755      -0.0011232   -0.0142923   0.00678755
 70010    23434.8   -18072.4   0      -0.00152211   -0.0138519   0.00710016      -0.00152211   -0.0138519   0.00710016
 86204    23434.9   -17469.9   0      -0.00194541   -0.0133824   0.00742956      -0.00194541   -0.0133824   0.00742956
 88096    23434.9   -16867.5   0      -0.0023917   -0.0128903   0.00776629      -0.0023917   -0.0128903   0.00776629
 88066    23434.9   -16265.1   0      -0.00286038   -0.0123766   0.00811356      -0.00286038   -0.0123766   0.00811356
 87716    23434.9   -15662.7   0      -0.00334822   -0.0118421   0.00846967      -0.00334822   -0.0118421   0.00846967
 92231    23434.9   -15060.3   0      -0.00385377   -0.0112894   0.00883562      -0.00385377   -0.0112894   0.00883562
 87827    23434.9   -14457.9   0      -0.00437278   -0.0107202   0.00921269      -0.00437278   -0.0107202   0.00921269
 87847    23434.9   -13855.5   0      -0.00490174   -0.0101358   0.00960284      -0.00490174   -0.0101358   0.00960284
 87861    23434.9   -13253.1   0      -0.00543512   -0.00953869   0.0100016      -0.00543512   -0.00953869   0.0100016
 87965    23434.9   -12650.6   0      -0.00596794   -0.00893302   0.0104116      -0.00596794   -0.00893302   0.0104116
 88030    23434.9   -12048.2   0      -0.00649374   -0.00832072   0.0108342      -0.00649374   -0.00832072   0.0108342
 87962    23434.9   -11445.8   0      -0.00700442   -0.00770388   0.0112683      -0.00700442   -0.00770388   0.0112683
 87175    23434.9   -10843.4   0      -0.00749101   -0.00708551   0.0117158      -0.00749101   -0.00708551   0.0117158
 87173    23434.9   -10241   0      -0.00794329   -0.00646789   0.0121756      -0.00794329   -0.00646789   0.0121756
 88089    23434.9   -9638.59   0      -0.00835046   -0.00585379   0.012648      -0.00835046   -0.00585379   0.012648
 88090    23434.9   -9036.18   0      -0.00870069   -0.00524545   0.013133      -0.00870069   -0.00524545   0.013133
 79485    23434.9   -8433.77   0      -0.00898044   -0.00464387   0.0136307      -0.00898044   -0.00464387   0.0136307
 88229    23434.9   -7831.37   0      -0.00917584   -0.00404991   0.0141434      -0.00917584   -0.00404991   0.0141434
 88232    23434.9   -7228.96   0      -0.00927167   -0.00346301   0.0146679      -0.00927167   -0.00346301   0.0146679
 88069    23434.9   -6626.55   0      -0.00925296   -0.00288287   0.0152042      -0.00925296   -0.00288287   0.0152042
 88263    23434.9   -6024.14   0      -0.00910557   -0.00230747   0.0157533      -0.00910557   -0.00230747   0.0157533
 86230    23434.9   -5421.73   0      -0.0088123   -0.00173261   0.016314      -0.0088123   -0.00173261   0.016314
 88352    23434.9   -4819.32   0      -0.00835662   -0.00115389   0.0168827      -0.00835662   -0.00115389   0.0168827
 86202    23434.9   -4216.91   0      -0.007726   -0.000565949   0.0174601      -0.007726   -0.000565949   0.0174601
 88459    23434.9   -3614.5   0      -0.00690979   3.86733e-05   0.0180438      -0.00690979   3.86733e-05   0.0180438
 80378    23434.9   -3012.09   0      -0.00589603   0.000669508   0.0186298      -0.00589603   0.000669508   0.0186298
 88423    23434.9   -2409.68   0      -0.00467643   0.00133719   0.0192169      -0.00467643   0.00133719   0.0192169
 88513    23434.9   -1807.27   0      -0.00324823   0.00205185   0.0198004      -0.00324823   0.00205185   0.0198004
 88514    23434.9   -1204.86   0      -0.0016058   0.00282566   0.0203718      -0.0016058   0.00282566   0.0203718
 88534    23434.9   -602.449   0      0.000245426   0.00366861   0.0209304      0.000245426   0.00366861   0.0209304
 88530    23434.9   -0.0397596   0      0.00230048   0.00459439   0.0214693      0.00230048   0.00459439   0.0214693
 80055    23434.9   602.37   0      0.00455008   0.00561386   0.0219802      0.00455008   0.00561386   0.0219802
 88418    23434.9   1204.78   0      0.00698173   0.00673676   0.0224603      0.00698173   0.00673676   0.0224603
 89099    23434.9   1807.19   0      0.00957682   0.00797217   0.0229035      0.00957682   0.00797217   0.0229035
 84454    23434.9   2409.6   0      0.0123114   0.0093254   0.0232991      0.0123114   0.0093254   0.0232991
 88472    23434.9   3012.01   0      0.0151633   0.0108024   0.0236458      0.0151633   0.0108024   0.0236458
 89046    23434.9   3614.42   0      0.0181002   0.0124062   0.0239382      0.0181002   0.0124062   0.0239382
 88590    23434.9   4216.83   0      0.0210908   0.0141331   0.0241644      0.0210908   0.0141331   0.0241644
 82487    23434.9   4819.24   0      0.0241125   0.0159811   0.0243231      0.0241125   0.0159811   0.0243231
 86346    23434.9   5421.65   0      0.0271253   0.017939   0.0244125      0.0271253   0.017939   0.0244125
 86633    23434.9   6024.06   0      0.0301015   0.0199992   0.0244341      0.0301015   0.0199992   0.0244341
 89261    23434.9   6626.47   0      0.03301   0.0221506   0.0243844      0.03301   0.0221506   0.0243844
 88378    23434.9   7228.88   0      0.0358173   0.024377   0.0242613      0.0358173   0.024377   0.0242613
 86863    23434.9   7831.29   0      0.0384968   0.0266593   0.0240652      0.0384968   0.0266593   0.0240652
 81210    23434.9   8433.7   0      0.0410283   0.0289824   0.0237971      0.0410283   0.0289824   0.0237971
 88214    23434.9   9036.1   0      0.043385   0.031323   0.0234576      0.043385   0.031323   0.0234576
 88216    23434.9   9638.51   0      0.0455538   0.033661   0.0230568      0.0455538   0.033661   0.0230568
 88482    23434.9   10240.9   0      0.0475247   0.0359821   0.022596      0.0475247   0.0359821   0.022596
 88481    23434.9   10843.3   0      0.0492862   0.0382649   0.0220808      0.0492862   0.0382649   0.0220808
 88604    23434.9   11445.7   0      0.0508306   0.0404914   0.0215176      0.0508306   0.0404914   0.0215176
 88521    23434.9   12048.2   0      0.0521637   0.042646   0.0209063      0.0521637   0.042646   0.0209063
 81305    23434.9   12650.6   0      0.0532749   0.044706   0.0202564      0.0532749   0.044706   0.0202564
 81304    23434.9   13253   0      0.0541702   0.0466628   0.0195815      0.0541702   0.0466628   0.0195815
 88384    23434.9   13855.4   0      0.0548552   0.0485096   0.0188768      0.0548552   0.0485096   0.0188768
 88319    23434.9   14457.8   0      0.0553447   0.050236   0.0181526      0.0553447   0.050236   0.0181526
 88317    23434.9   15060.2   0      0.0556426   0.0518338   0.0174191      0.0556426   0.0518338   0.0174191
 88323    23434.9   15662.6   0      0.0557673   0.0533015   0.016672      0.0557673   0.0533015   0.016672
 77527    23434.9   16265   0      0.0557253   0.0546333   0.0159228      0.0557253   0.0546333   0.0159228
 77526    23434.9   16867.4   0      0.0555281   0.0558279   0.0151735      0.0555281   0.0558279   0.0151735
 88105    23434.9   17469.8   0      0.0551948   0.056885   0.0144245      0.0551948   0.056885   0.0144245
 88101    23434.9   18072.2   0      0.0547388   0.0578057   0.0136842      0.0547388   0.0578057   0.0136842
 88100    23434.9   18674.7   0      0.0541688   0.0585928   0.0129569      0.0541688   0.0585928   0.0129569
 88111    23434.9   19277.1   0      0.0534973   0.0592498   0.0122421      0.0534973   0.0592498   0.0122421
 72657    23434.9   19879.5   0      0.0527437   0.0597874   0.0115468      0.0527437   0.0597874   0.0115468
 74001    23434.9   20481.9   0      0.0519039   0.0602106   0.0108697      0.0519039   0.0602106   0.0108697
 74003    23435.2   21083.9   0      0.0510076   0.0605156   0.0102104      0.0510076   0.0605156   0.0102104
 79006    23437.1   21689.1   0      0.0500442   0.0607007   0.00954863      0.0500442   0.0607007   0.00954863
 73324    23443.3   22300.6   0      0.0490158   0.060764   0.00891618      0.0490158   0.060764   0.00891618
 71895    23454.3   22910.5   0      0.0479502   0.0607129   0.00830319      0.0479502   0.0607129   0.00830319
 78178    23495.6   23440.3   0      0.0469311   0.0604335   0.00776853      0.0469311   0.0604335   0.00776853
 71893    22929.3   23299.4   0      0.0486875   0.0634201   0.00819046      0.0486875   0.0634201   0.00819046
 77339    22283.7   23392.5   0      0.050251   0.0669526   0.00845423      0.050251   0.0669526   0.00845423
 79930    21686.6   23414.5   0      0.0518313   0.070425   0.00877683      0.0518313   0.070425   0.00877683
 79186    21084.7   23425.3   0      0.0534531   0.0741046   0.00912406      0.0534531   0.0741046   0.00912406
 79188    20481.8   23430.9   0      0.0550834   0.0779818   0.00948958      0.0550834   0.0779818   0.00948958
 80251    19879.1   23433.5   0      0.056706   0.0820574   0.00987515      0.056706   0.0820574   0.00987515
 82610    19276.8   23434.6   0      0.058311   0.0863288   0.0102777      0.058311   0.0863288   0.0102777
 84649    18674.5   23434.9   0      0.0598858   0.0907898   0.010697      0.0598858   0.0907898   0.010697
 87723    18072.2   23435   0      0.06142   0.0954416   0.0111322      0.06142   0.0954416   0.0111322
 91721    17469.9   23435   0      0.0628894   0.100296   0.0116024      0.0628894   0.100296   0.0116024
 90759    16867.5   23434.9   0      0.0642768   0.105345   0.0120938      0.0642768   0.105345   0.0120938
 87518    16265.1   23434.9   0      0.0655636   0.110582   0.0126016      0.0655636   0.110582   0.0126016
 78218    15662.7   23434.9   0      0.0667316   0.11599   0.0131293      0.0667316   0.11599   0.0131293
 78216    15060.3   23434.9   0      0.0677615   0.121564   0.0136707      0.0677615   0.121564   0.0136707
 88237    14457.9   23434.9   0      0.0686369   0.127279   0.0142236      0.0686369   0.127279   0.0142236
 87238    13855.5   23434.9   0      0.0693349   0.133126   0.0147828      0.0693349   0.133126   0.0147828
 88564    13253.1   23434.9   0      0.0698345   0.139071   0.0153639      0.0698345   0.139071   0.0153639
 88637    12650.6   23434.9   0      0.0701094   0.145086   0.0159554      0.0701094   0.145086   0.0159554
 88673    12048.2   23434.9   0      0.0701416   0.151144   0.0165475      0.0701416   0.151144   0.0165475
 89066    11445.8   23434.9   0      0.0699127   0.157206   0.0171518      0.0699127   0.157206   0.0171518
